Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
mall,com.macro.mall.service.impl,OmsOrderServiceImpl,list,4,1,3
mall,com.macro.mall.service.impl,OmsOrderServiceImpl,delivery,15,1,1
mall,com.macro.mall.service.impl,OmsOrderServiceImpl,close,19,1,2
mall,com.macro.mall.service.impl,OmsOrderServiceImpl,delete,7,1,1
mall,com.macro.mall.service.impl,OmsOrderServiceImpl,detail,3,1,1
mall,com.macro.mall.service.impl,OmsOrderServiceImpl,updateReceiverInfo,21,1,1
mall,com.macro.mall.service.impl,OmsOrderServiceImpl,updateMoneyInfo,16,1,1
mall,com.macro.mall.service.impl,OmsOrderServiceImpl,updateNote,15,1,3
mall,com.macro.mall.service.impl,OmsOrderSettingServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,OmsOrderSettingServiceImpl,update,4,1,2
mall,com.macro.mall.service.impl,OssServiceImpl,policy,33,1,0
mall,com.macro.mall.service.impl,OssServiceImpl,callback,11,1,1
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,listAllBrand,3,1,0
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,createBrand,8,2,1
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,updateBrand,14,2,2
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,deleteBrand,3,1,1
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,deleteBrand,5,1,1
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,listBrand,13,3,4
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,getBrand,3,1,1
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,updateShowStatus,7,1,2
mall,com.macro.mall.service.impl,PmsBrandServiceImpl,updateFactoryStatus,7,1,2
mall,com.macro.mall.service.impl,PmsProductAttributeCategoryServiceImpl,create,5,1,1
mall,com.macro.mall.service.impl,PmsProductAttributeCategoryServiceImpl,update,6,1,2
mall,com.macro.mall.service.impl,PmsProductAttributeCategoryServiceImpl,delete,3,1,1
mall,com.macro.mall.service.impl,PmsProductAttributeCategoryServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,PmsProductAttributeCategoryServiceImpl,getList,4,1,2
mall,com.macro.mall.service.impl,PmsProductAttributeCategoryServiceImpl,getListWithAttr,3,1,0
mall,com.macro.mall.service.impl,PmsProductAttributeServiceImpl,getList,7,1,4
mall,com.macro.mall.service.impl,PmsProductAttributeServiceImpl,create,14,3,1
mall,com.macro.mall.service.impl,PmsProductAttributeServiceImpl,update,6,1,2
mall,com.macro.mall.service.impl,PmsProductAttributeServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,PmsProductAttributeServiceImpl,delete,26,5,1
mall,com.macro.mall.service.impl,PmsProductAttributeServiceImpl,getProductAttrInfo,3,1,1
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,create,12,2,1
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,insertRelationList,10,2,2
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,update,23,2,2
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,getList,7,1,3
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,delete,3,1,1
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,updateNavStatus,7,1,2
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,updateShowStatus,7,1,2
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,listWithChildren,3,1,0
mall,com.macro.mall.service.impl,PmsProductCategoryServiceImpl,setCategoryLevel,14,3,1
mall,com.macro.mall.service.impl,PmsProductServiceImpl,create,17,1,1
mall,com.macro.mall.service.impl,PmsProductServiceImpl,handleSkuStockCode,14,4,2
mall,com.macro.mall.service.impl,PmsProductServiceImpl,getUpdateInfo,3,1,1
mall,com.macro.mall.service.impl,PmsProductServiceImpl,update,33,1,2
mall,com.macro.mall.service.impl,PmsProductServiceImpl,handleUpdateSkuStockList,32,6,2
mall,com.macro.mall.service.impl,PmsProductServiceImpl,list,25,7,3
mall,com.macro.mall.service.impl,PmsProductServiceImpl,updateVerifyStatus,19,2,3
mall,com.macro.mall.service.impl,PmsProductServiceImpl,updatePublishStatus,7,1,2
mall,com.macro.mall.service.impl,PmsProductServiceImpl,updateRecommendStatus,7,1,2
mall,com.macro.mall.service.impl,PmsProductServiceImpl,updateNewStatus,7,1,2
mall,com.macro.mall.service.impl,PmsProductServiceImpl,updateDeleteStatus,7,1,2
mall,com.macro.mall.service.impl,PmsProductServiceImpl,list,10,2,1
mall,com.macro.mall.service.impl,PmsProductServiceImpl,relateAndInsertList,17,3,3
mall,com.macro.mall.service.impl,PmsSkuStockServiceImpl,getList,8,2,2
mall,com.macro.mall.service.impl,PmsSkuStockServiceImpl,update,4,1,2
mall,com.macro.mall.service.impl,SmsCouponHistoryServiceImpl,list,15,4,5
mall,com.macro.mall.service.impl,SmsCouponServiceImpl,create,19,5,1
mall,com.macro.mall.service.impl,SmsCouponServiceImpl,delete,6,1,1
mall,com.macro.mall.service.impl,SmsCouponServiceImpl,deleteProductCategoryRelation,5,1,1
mall,com.macro.mall.service.impl,SmsCouponServiceImpl,deleteProductRelation,5,1,1
mall,com.macro.mall.service.impl,SmsCouponServiceImpl,update,19,5,2
mall,com.macro.mall.service.impl,SmsCouponServiceImpl,list,12,3,4
mall,com.macro.mall.service.impl,SmsCouponServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionProductRelationServiceImpl,create,6,2,1
mall,com.macro.mall.service.impl,SmsFlashPromotionProductRelationServiceImpl,update,4,1,2
mall,com.macro.mall.service.impl,SmsFlashPromotionProductRelationServiceImpl,delete,3,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionProductRelationServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionProductRelationServiceImpl,list,4,1,4
mall,com.macro.mall.service.impl,SmsFlashPromotionProductRelationServiceImpl,getCount,5,1,2
mall,com.macro.mall.service.impl,SmsFlashPromotionServiceImpl,create,4,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionServiceImpl,update,4,1,2
mall,com.macro.mall.service.impl,SmsFlashPromotionServiceImpl,delete,3,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionServiceImpl,updateStatus,6,1,2
mall,com.macro.mall.service.impl,SmsFlashPromotionServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionServiceImpl,list,8,2,3
mall,com.macro.mall.service.impl,SmsFlashPromotionSessionServiceImpl,create,4,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionSessionServiceImpl,update,4,1,2
mall,com.macro.mall.service.impl,SmsFlashPromotionSessionServiceImpl,updateStatus,6,1,2
mall,com.macro.mall.service.impl,SmsFlashPromotionSessionServiceImpl,delete,3,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionSessionServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,SmsFlashPromotionSessionServiceImpl,list,4,1,0
mall,com.macro.mall.service.impl,SmsFlashPromotionSessionServiceImpl,selectList,14,2,1
mall,com.macro.mall.service.impl,SmsHomeAdvertiseServiceImpl,create,5,1,1
mall,com.macro.mall.service.impl,SmsHomeAdvertiseServiceImpl,delete,5,1,1
mall,com.macro.mall.service.impl,SmsHomeAdvertiseServiceImpl,updateStatus,6,1,2
mall,com.macro.mall.service.impl,SmsHomeAdvertiseServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,SmsHomeAdvertiseServiceImpl,update,4,1,2
mall,com.macro.mall.service.impl,SmsHomeAdvertiseServiceImpl,list,35,5,5
mall,com.macro.mall.service.impl,SmsHomeBrandServiceImpl,create,8,2,1
mall,com.macro.mall.service.impl,SmsHomeBrandServiceImpl,updateSort,6,1,2
mall,com.macro.mall.service.impl,SmsHomeBrandServiceImpl,delete,5,1,1
mall,com.macro.mall.service.impl,SmsHomeBrandServiceImpl,updateRecommendStatus,7,1,2
mall,com.macro.mall.service.impl,SmsHomeBrandServiceImpl,list,13,3,4
mall,com.macro.mall.service.impl,SmsHomeNewProductServiceImpl,create,8,2,1
mall,com.macro.mall.service.impl,SmsHomeNewProductServiceImpl,updateSort,6,1,2
mall,com.macro.mall.service.impl,SmsHomeNewProductServiceImpl,delete,5,1,1
mall,com.macro.mall.service.impl,SmsHomeNewProductServiceImpl,updateRecommendStatus,7,1,2
mall,com.macro.mall.service.impl,SmsHomeNewProductServiceImpl,list,13,3,4
mall,com.macro.mall.service.impl,SmsHomeRecommendProductServiceImpl,create,8,2,1
mall,com.macro.mall.service.impl,SmsHomeRecommendProductServiceImpl,updateSort,6,1,2
mall,com.macro.mall.service.impl,SmsHomeRecommendProductServiceImpl,delete,5,1,1
mall,com.macro.mall.service.impl,SmsHomeRecommendProductServiceImpl,updateRecommendStatus,7,1,2
mall,com.macro.mall.service.impl,SmsHomeRecommendProductServiceImpl,list,13,3,4
mall,com.macro.mall.service.impl,SmsHomeRecommendSubjectServiceImpl,create,8,2,1
mall,com.macro.mall.service.impl,SmsHomeRecommendSubjectServiceImpl,updateSort,6,1,2
mall,com.macro.mall.service.impl,SmsHomeRecommendSubjectServiceImpl,delete,5,1,1
mall,com.macro.mall.service.impl,SmsHomeRecommendSubjectServiceImpl,updateRecommendStatus,7,1,2
mall,com.macro.mall.service.impl,SmsHomeRecommendSubjectServiceImpl,list,13,3,4
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,delAdmin,7,2,1
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,delResourceList,4,1,1
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,delResourceListByRole,10,2,1
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,delResourceListByRoleIds,10,2,1
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,delResourceListByResource,8,2,1
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,getAdmin,4,1,1
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,setAdmin,4,1,1
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,getResourceList,4,1,1
mall,com.macro.mall.service.impl,UmsAdminCacheServiceImpl,setResourceList,4,1,2
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,getAdminByUsername,13,3,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,register,16,2,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,login,20,3,2
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,insertLoginLog,11,2,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,updateLoginTimeByUsername,7,1,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,refreshToken,3,1,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,list,10,2,3
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,update,18,3,2
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,delete,6,1,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,updateRole,18,3,2
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,getRoleList,3,1,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,getResourceList,11,3,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,updatePassword,19,4,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,loadUserByUsername,8,2,1
mall,com.macro.mall.service.impl,UmsAdminServiceImpl,getCacheService,3,1,0
mall,com.macro.mall.service.impl,UmsMemberLevelServiceImpl,list,5,1,1
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,create,5,1,1
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,updateLevel,14,3,1
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,update,5,1,2
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,delete,3,1,1
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,list,7,1,3
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,treeList,5,1,0
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,updateHidden,6,1,2
mall,com.macro.mall.service.impl,UmsMenuServiceImpl,covertMenuNode,7,1,2
mall,com.macro.mall.service.impl,UmsResourceCategoryServiceImpl,listAll,5,1,0
mall,com.macro.mall.service.impl,UmsResourceCategoryServiceImpl,create,4,1,1
mall,com.macro.mall.service.impl,UmsResourceCategoryServiceImpl,update,4,1,2
mall,com.macro.mall.service.impl,UmsResourceCategoryServiceImpl,delete,3,1,1
mall,com.macro.mall.service.impl,UmsResourceServiceImpl,create,4,1,1
mall,com.macro.mall.service.impl,UmsResourceServiceImpl,update,6,1,2
mall,com.macro.mall.service.impl,UmsResourceServiceImpl,getItem,3,1,1
mall,com.macro.mall.service.impl,UmsResourceServiceImpl,delete,5,1,1
mall,com.macro.mall.service.impl,UmsResourceServiceImpl,list,15,4,5
mall,com.macro.mall.service.impl,UmsResourceServiceImpl,listAll,3,1,0
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,create,6,1,1
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,update,4,1,2
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,delete,7,1,1
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,list,3,1,0
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,list,8,2,3
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,getMenuList,3,1,1
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,listMenu,3,1,1
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,listResource,3,1,1
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,allocMenu,12,2,2
mall,com.macro.mall.service.impl,UmsRoleServiceImpl,allocResource,13,2,2
mall,com.macro.mall.validator,FlagValidatorClass,initialize,3,1,1
mall,com.macro.mall.validator,FlagValidatorClass,isValid,13,4,2
mall,com.macro.mall.common.api,CommonPage,restPage,10,1,1
mall,com.macro.mall.common.api,CommonPage,restPage,9,1,1
mall,com.macro.mall.common.api,CommonPage,getPageNum,3,1,0
mall,com.macro.mall.common.api,CommonPage,setPageNum,3,1,1
mall,com.macro.mall.common.api,CommonPage,getPageSize,3,1,0
mall,com.macro.mall.common.api,CommonPage,setPageSize,3,1,1
mall,com.macro.mall.common.api,CommonPage,getTotalPage,3,1,0
mall,com.macro.mall.common.api,CommonPage,setTotalPage,3,1,1
mall,com.macro.mall.common.api,CommonPage,getList,3,1,0
mall,com.macro.mall.common.api,CommonPage,setList,3,1,1
mall,com.macro.mall.common.api,CommonPage,getTotal,3,1,0
mall,com.macro.mall.common.api,CommonPage,setTotal,3,1,1
mall,com.macro.mall.common.api,CommonResult,CommonResult,2,1,0
mall,com.macro.mall.common.api,CommonResult,CommonResult,5,1,3
mall,com.macro.mall.common.api,CommonResult,success,3,1,1
mall,com.macro.mall.common.api,CommonResult,success,3,1,2
mall,com.macro.mall.common.api,CommonResult,failed,3,1,1
mall,com.macro.mall.common.api,CommonResult,failed,3,1,2
mall,com.macro.mall.common.api,CommonResult,failed,3,1,1
mall,com.macro.mall.common.api,CommonResult,failed,3,1,0
mall,com.macro.mall.common.api,CommonResult,validateFailed,3,1,0
mall,com.macro.mall.common.api,CommonResult,validateFailed,3,1,1
mall,com.macro.mall.common.api,CommonResult,unauthorized,3,1,1
mall,com.macro.mall.common.api,CommonResult,forbidden,3,1,1
mall,com.macro.mall.common.api,CommonResult,getCode,3,1,0
mall,com.macro.mall.common.api,CommonResult,setCode,3,1,1
mall,com.macro.mall.common.api,CommonResult,getMessage,3,1,0
mall,com.macro.mall.common.api,CommonResult,setMessage,3,1,1
mall,com.macro.mall.common.api,CommonResult,getData,3,1,0
mall,com.macro.mall.common.api,CommonResult,setData,3,1,1
mall,com.macro.mall.common.api,IErrorCode,getCode,0,1,0
mall,com.macro.mall.common.api,IErrorCode,getMessage,0,1,0
mall,com.macro.mall.common.config,BaseRedisConfig,redisTemplate,11,1,1
mall,com.macro.mall.common.config,BaseRedisConfig,redisSerializer,8,1,0
mall,com.macro.mall.common.config,BaseRedisConfig,redisCacheManager,5,1,1
mall,com.macro.mall.common.config,BaseRedisConfig,redisService,3,1,0
mall,com.macro.mall.common.config,BaseSwaggerConfig,createRestApi,8,2,0
mall,com.macro.mall.common.config,BaseSwaggerConfig,apiInfo,3,1,1
mall,com.macro.mall.common.config,BaseSwaggerConfig,securitySchemes,6,1,0
mall,com.macro.mall.common.config,BaseSwaggerConfig,securityContexts,5,1,0
mall,com.macro.mall.common.config,BaseSwaggerConfig,getContextByPath,3,1,1
mall,com.macro.mall.common.config,BaseSwaggerConfig,defaultAuth,8,1,0
mall,com.macro.mall.common.config,BaseSwaggerConfig,generateBeanPostProcessor,26,2,0
mall,com.macro.mall.common.config,BaseSwaggerConfig,postProcessAfterInitialization,6,2,2
mall,com.macro.mall.common.config,BaseSwaggerConfig,customizeSpringfoxHandlerMappings,5,1,1
mall,com.macro.mall.common.config,BaseSwaggerConfig,getHandlerMappings,10,1,1
mall,com.macro.mall.common.config,BaseSwaggerConfig,swaggerProperties,0,1,0
mall,com.macro.mall.common.exception,ApiException,ApiException,4,1,1
mall,com.macro.mall.common.exception,ApiException,ApiException,3,1,1
mall,com.macro.mall.common.exception,ApiException,ApiException,3,1,1
mall,com.macro.mall.common.exception,ApiException,ApiException,3,1,2
mall,com.macro.mall.common.exception,ApiException,getErrorCode,3,1,0
mall,com.macro.mall.common.exception,Asserts,fail,3,1,1
mall,com.macro.mall.common.exception,Asserts,fail,3,1,1
mall,com.macro.mall.common.exception,GlobalExceptionHandler,handle,6,2,1
mall,com.macro.mall.common.exception,GlobalExceptionHandler,handleValidException,11,3,1
mall,com.macro.mall.common.exception,GlobalExceptionHandler,handleValidException,11,3,1
mall,com.macro.mall.common.exception,GlobalExceptionHandler,handleSQLSyntaxErrorException,7,2,1
mall,com.macro.mall.common.log,WebLogAspect,webLog,2,1,0
mall,com.macro.mall.common.log,WebLogAspect,doBefore,2,1,1
mall,com.macro.mall.common.log,WebLogAspect,doAfterReturning,2,1,1
mall,com.macro.mall.common.log,WebLogAspect,doAround,34,2,1
mall,com.macro.mall.common.log,WebLogAspect,getParameter,31,8,2
mall,com.macro.mall.common.service.impl,RedisServiceImpl,set,3,1,3
mall,com.macro.mall.common.service.impl,RedisServiceImpl,set,3,1,2
mall,com.macro.mall.common.service.impl,RedisServiceImpl,get,3,1,1
mall,com.macro.mall.common.service.impl,RedisServiceImpl,del,3,1,1
mall,com.macro.mall.common.service.impl,RedisServiceImpl,del,3,1,1
mall,com.macro.mall.common.service.impl,RedisServiceImpl,expire,3,1,2
mall,com.macro.mall.common.service.impl,RedisServiceImpl,getExpire,3,1,1
mall,com.macro.mall.common.service.impl,RedisServiceImpl,hasKey,3,1,1
mall,com.macro.mall.common.service.impl,RedisServiceImpl,incr,3,1,2
mall,com.macro.mall.common.service.impl,RedisServiceImpl,decr,3,1,2
mall,com.macro.mall.common.service.impl,RedisServiceImpl,hGet,3,1,2
mall,com.macro.mall.common.service.impl,RedisServiceImpl,hSet,4,1,4
